age,priors_count,sex,race,true_class,predicted_class,errors
38,7,Male,African-American,1,0,1
36,2,Male,African-American,0,0,0
20,0,Male,Caucasian,1,0,1
51,2,Male,African-American,0,0,0
23,2,Male,African-American,1,1,0
53,0,Male,Caucasian,0,0,0
65,2,Male,African-American,1,0,1
30,0,Male,African-American,0,1,1
45,15,Female,Native American,1,1,0
27,3,Male,African-American,0,0,0
25,1,Male,African-American,1,0,1
32,2,Female,Caucasian,0,1,1
66,0,Male,Caucasian,0,0,0
24,0,Female,Caucasian,0,0,0
32,11,Male,Caucasian,1,1,0
44,10,Female,Caucasian,1,1,0
44,0,Male,African-American,0,0,0
29,7,Male,African-American,0,1,1
28,0,Female,Caucasian,1,0,1
31,10,Female,African-American,0,1,1
22,0,Male,Caucasian,0,1,1
46,2,Male,African-American,0,0,0
54,4,Male,African-American,1,0,1
25,5,Female,Caucasian,0,0,0
25,7,Male,African-American,1,1,0
51,4,Male,African-American,0,0,0
53,1,Male,Caucasian,0,1,1
45,5,Male,Caucasian,1,0,1
19,1,Male,African-American,1,1,0
34,0,Male,African-American,1,0,1
33,4,Male,African-American,0,1,1
24,5,Male,Caucasian,1,1,0
42,13,Male,African-American,1,1,0
24,2,Male,African-American,1,1,0
46,0,Male,Caucasian,0,0,0
35,0,Male,Caucasian,1,1,0
21,2,Male,Caucasian,1,1,0
35,3,Male,African-American,1,0,1
48,3,Male,Caucasian,1,0,1
20,0,Male,Caucasian,1,1,0
27,7,Male,African-American,1,1,0
32,0,Female,Other,0,0,0
35,6,Female,African-American,1,0,1
44,4,Male,Caucasian,0,1,1
32,2,Male,African-American,0,0,0
27,0,Male,African-American,0,0,0
47,7,Male,African-American,1,0,1
32,15,Male,Caucasian,1,1,0
31,2,Male,African-American,1,1,0
46,7,Male,Caucasian,1,0,1
49,2,Male,Caucasian,0,1,1
47,0,Male,Hispanic,0,0,0
59,4,Male,African-American,0,0,0
34,5,Male,Caucasian,1,1,0
61,1,Male,Caucasian,0,0,0
29,1,Male,Hispanic,0,0,0
37,3,Male,Hispanic,1,0,1
21,4,Male,African-American,0,1,1
41,14,Male,African-American,1,0,1
28,2,Female,Caucasian,0,0,0
21,0,Male,Caucasian,1,1,0
29,0,Male,Caucasian,1,0,1
25,1,Female,African-American,0,0,0
33,0,Male,Caucasian,1,0,1
59,0,Male,Hispanic,0,0,0
39,6,Female,African-American,0,1,1
33,0,Male,Caucasian,0,1,1
31,5,Male,Other,0,0,0
38,2,Male,Other,1,0,1
32,3,Male,African-American,0,1,1
20,0,Female,Caucasian,1,1,0
33,0,Male,Caucasian,0,0,0
35,2,Female,African-American,1,0,1
24,0,Female,Caucasian,0,0,0
41,0,Male,African-American,0,0,0
21,0,Male,Other,1,1,0
26,5,Male,African-American,1,1,0
70,1,Male,Caucasian,0,0,0
46,2,Male,Caucasian,1,0,1
24,1,Male,African-American,1,1,0
31,0,Male,Other,0,0,0
26,1,Female,Caucasian,0,0,0
29,10,Male,African-American,1,1,0
41,9,Male,African-American,0,1,1
27,1,Male,African-American,0,1,1
38,14,Male,African-American,0,1,1
28,0,Female,Caucasian,0,0,0
33,0,Female,Caucasian,0,1,1
25,10,Male,African-American,1,1,0
31,0,Female,Caucasian,0,1,1
56,0,Male,African-American,0,0,0
26,0,Female,African-American,0,0,0
26,2,Male,Caucasian,1,1,0
54,0,Female,Caucasian,1,0,1
50,1,Male,Caucasian,0,0,0
34,1,Male,African-American,0,0,0
24,1,Male,Hispanic,0,0,0
53,4,Male,Caucasian,0,1,1
32,0,Male,Other,1,0,1
38,2,Male,Caucasian,0,1,1
26,7,Male,African-American,0,1,1
31,17,Male,Caucasian,1,1,0
32,1,Male,African-American,0,0,0
25,0,Male,African-American,0,0,0
53,3,Male,Caucasian,1,0,1
59,14,Male,African-American,1,1,0
38,3,Male,Hispanic,1,1,0
36,1,Male,Hispanic,0,0,0
44,0,Male,Caucasian,0,0,0
32,24,Male,African-American,1,1,0
57,2,Female,Caucasian,0,0,0
40,0,Female,Other,0,0,0
23,3,Male,African-American,1,1,0
43,9,Male,African-American,1,0,1
25,0,Male,Caucasian,0,0,0
36,4,Male,African-American,1,0,1
26,7,Male,African-American,1,1,0
32,1,Male,African-American,1,0,1
22,2,Male,African-American,1,1,0
51,1,Female,African-American,0,0,0
31,3,Male,African-American,1,0,1
39,2,Male,Caucasian,0,1,1
25,1,Male,African-American,0,0,0
36,5,Male,Caucasian,1,0,1
36,5,Male,African-American,0,1,1
24,2,Female,African-American,1,1,0
36,1,Male,Caucasian,0,0,0
28,6,Male,African-American,0,1,1
45,21,Male,Caucasian,1,1,0
22,1,Male,African-American,1,0,1
33,0,Male,Caucasian,0,1,1
20,3,Male,Hispanic,1,1,0
45,2,Male,Caucasian,0,0,0
26,4,Male,African-American,1,0,1
36,14,Male,Caucasian,1,1,0
47,1,Male,Caucasian,0,0,0
24,3,Male,African-American,1,1,0
35,5,Male,Hispanic,0,0,0
24,7,Male,African-American,1,1,0
23,2,Male,Other,0,1,1
46,3,Male,African-American,1,0,1
21,0,Male,African-American,1,0,1
41,18,Male,African-American,1,1,0
23,2,Male,African-American,1,1,0
33,8,Male,African-American,1,0,1
66,0,Male,Caucasian,0,0,0
31,5,Male,Caucasian,1,1,0
62,0,Male,Hispanic,0,0,0
68,4,Male,Caucasian,0,1,1
27,6,Female,Caucasian,0,1,1
24,3,Male,Caucasian,1,1,0
47,0,Male,Caucasian,0,0,0
54,0,Male,Caucasian,0,0,0
37,18,Male,African-American,0,1,1
30,1,Male,African-American,0,0,0
21,1,Male,African-American,1,1,0
51,1,Male,Caucasian,1,0,1
27,12,Male,African-American,1,0,1
46,6,Male,Caucasian,1,1,0
42,8,Male,Caucasian,0,1,1
56,1,Female,African-American,0,0,0
24,0,Male,African-American,0,1,1
49,0,Male,Hispanic,0,0,0
24,0,Male,Asian,0,0,0
35,12,Male,African-American,1,1,0
44,7,Male,African-American,1,0,1
52,3,Female,African-American,0,0,0
28,0,Female,African-American,0,0,0
52,1,Male,Caucasian,0,1,1
39,1,Female,Caucasian,0,0,0
27,0,Male,Caucasian,0,0,0
32,2,Male,African-American,0,1,1
27,0,Male,African-American,0,0,0
39,0,Female,Other,0,0,0
28,6,Male,Caucasian,1,0,1
19,3,Male,African-American,1,1,0
45,2,Male,Caucasian,0,0,0
29,5,Female,African-American,0,1,1
25,0,Male,Caucasian,0,0,0
20,3,Male,Other,1,1,0
36,9,Male,Caucasian,0,1,1
31,2,Male,African-American,0,0,0
23,1,Female,African-American,0,1,1
26,3,Male,Caucasian,1,1,0
56,24,Male,African-American,0,1,1
52,3,Female,African-American,0,0,0
38,4,Male,African-American,0,0,0
34,9,Male,African-American,1,1,0
28,1,Male,African-American,0,0,0
34,0,Male,Caucasian,0,1,1
36,1,Male,African-American,1,0,1
64,1,Male,Hispanic,0,0,0
25,0,Male,Caucasian,0,0,0
30,13,Male,African-American,1,1,0
40,0,Male,Caucasian,1,1,0
34,0,Male,African-American,1,0,1
62,13,Male,African-American,1,1,0
41,2,Male,Caucasian,0,0,0
33,6,Female,African-American,1,0,1
33,0,Male,Hispanic,0,0,0
31,2,Male,African-American,1,0,1
36,10,Male,African-American,1,1,0
33,1,Female,African-American,0,0,0
21,1,Female,African-American,1,1,0
43,0,Female,Caucasian,1,0,1
38,1,Male,Caucasian,0,0,0
68,6,Male,African-American,0,1,1
21,0,Female,African-American,1,0,1
24,1,Male,Hispanic,0,0,0
52,4,Male,African-American,0,1,1
27,6,Male,Caucasian,1,0,1
31,10,Male,African-American,1,1,0
50,5,Male,Caucasian,0,1,1
43,1,Male,African-American,1,0,1
26,1,Male,African-American,0,1,1
24,2,Female,African-American,0,0,0
25,4,Male,African-American,1,1,0
43,4,Male,African-American,0,1,1
26,10,Male,African-American,1,1,0
39,19,Male,African-American,1,0,1
30,4,Male,Caucasian,0,1,1
21,0,Male,African-American,1,1,0
49,8,Male,Caucasian,0,0,0
27,7,Male,African-American,1,1,0
47,1,Male,Asian,0,0,0
30,5,Male,African-American,1,1,0
20,2,Male,African-American,1,1,0
58,6,Male,African-American,0,0,0
55,0,Female,Hispanic,0,1,1
25,5,Male,Caucasian,1,0,1
29,0,Male,African-American,0,0,0
24,0,Male,African-American,0,1,1
65,0,Female,African-American,0,0,0
49,4,Male,Caucasian,1,1,0
22,0,Male,African-American,0,1,1
25,4,Male,Caucasian,1,1,0
40,5,Male,African-American,1,0,1
22,3,Male,African-American,0,0,0
23,0,Male,Caucasian,0,0,0
39,1,Male,African-American,0,0,0
22,0,Male,African-American,1,1,0
35,8,Male,Caucasian,1,1,0
31,1,Male,African-American,1,0,1
46,2,Female,Caucasian,0,1,1
49,2,Female,Caucasian,1,0,1
57,1,Male,Caucasian,0,1,1
41,3,Male,Caucasian,0,1,1
70,0,Female,Other,0,0,0
30,0,Male,African-American,0,1,1
30,7,Male,Hispanic,1,0,1
38,0,Female,Caucasian,1,0,1
31,6,Male,African-American,1,0,1
76,0,Male,Asian,0,0,0
50,24,Male,African-American,1,1,0
31,5,Male,African-American,1,1,0
31,1,Male,Caucasian,1,1,0
28,1,Male,African-American,0,0,0
26,1,Male,Hispanic,1,0,1
52,0,Female,African-American,0,0,0
58,1,Male,Caucasian,1,0,1
28,4,Male,Caucasian,1,1,0
26,0,Male,African-American,1,0,1
20,2,Male,African-American,1,1,0
21,0,Female,African-American,1,0,1
43,22,Female,Caucasian,1,1,0
33,0,Female,African-American,0,0,0
20,1,Male,African-American,1,1,0
35,2,Male,Caucasian,0,1,1
27,2,Female,African-American,0,1,1
48,2,Male,African-American,1,0,1
20,0,Male,African-American,1,1,0
41,8,Male,African-American,1,0,1
53,3,Male,African-American,0,1,1
51,1,Male,Hispanic,0,0,0
46,0,Male,Other,0,0,0
47,1,Male,African-American,0,0,0
53,1,Female,Caucasian,0,0,0
27,0,Male,African-American,0,0,0
35,2,Male,Caucasian,0,0,0
24,2,Female,African-American,1,1,0
41,0,Female,African-American,0,0,0
40,1,Male,Hispanic,0,0,0
36,0,Male,Other,0,0,0
25,8,Male,African-American,0,1,1
26,6,Male,African-American,1,1,0
33,2,Female,Caucasian,0,0,0
53,0,Male,Caucasian,0,0,0
23,2,Male,Caucasian,0,1,1
53,20,Male,African-American,0,0,0
96,2,Male,Hispanic,1,0,1
22,1,Female,African-American,0,0,0
32,1,Male,Hispanic,0,0,0
42,0,Male,Caucasian,0,0,0
38,0,Male,Caucasian,0,0,0
21,3,Male,Hispanic,0,1,1
61,10,Male,Caucasian,0,1,1
28,0,Male,Hispanic,0,0,0
41,10,Male,African-American,1,1,0
25,3,Male,African-American,1,1,0
52,2,Male,Hispanic,0,0,0
30,1,Female,African-American,1,0,1
23,0,Male,Caucasian,0,0,0
59,0,Female,African-American,0,0,0
21,1,Female,African-American,1,1,0
23,0,Male,African-American,1,0,1
27,9,Male,African-American,1,1,0
21,1,Male,Caucasian,1,0,1
23,2,Male,African-American,0,1,1
38,12,Male,Caucasian,0,1,1
34,11,Male,Caucasian,0,1,1
22,3,Male,African-American,1,1,0
26,0,Male,Caucasian,0,0,0
38,20,Female,Hispanic,1,1,0
22,1,Male,African-American,1,1,0
37,3,Male,African-American,0,0,0
21,4,Female,African-American,1,1,0
49,1,Female,Caucasian,0,0,0
58,5,Male,Caucasian,1,0,1
32,3,Male,Caucasian,0,1,1
51,7,Female,African-American,0,0,0
39,3,Male,African-American,0,0,0
48,0,Male,Caucasian,0,0,0
50,2,Male,Caucasian,0,0,0
42,0,Male,African-American,1,1,0
24,0,Female,African-American,0,0,0
23,1,Male,African-American,0,0,0
28,6,Female,African-American,1,1,0
23,1,Male,African-American,0,1,1
23,0,Male,African-American,0,0,0
32,0,Male,Caucasian,1,1,0
34,4,Male,African-American,0,1,1
55,0,Female,Caucasian,0,0,0
22,2,Female,African-American,0,0,0
22,1,Male,African-American,1,1,0
20,1,Male,African-American,1,1,0
29,1,Male,African-American,0,0,0
39,0,Male,Hispanic,1,0,1
31,0,Female,African-American,0,1,1
34,0,Female,Caucasian,0,1,1
26,3,Male,African-American,1,0,1
32,0,Female,African-American,1,0,1
31,0,Male,Other,0,0,0
32,0,Male,Caucasian,1,0,1
43,0,Female,Caucasian,0,0,0
41,0,Female,African-American,0,0,0
57,18,Male,African-American,0,1,1
22,1,Female,Caucasian,0,0,0
26,0,Male,African-American,1,1,0
33,0,Female,African-American,1,0,1
26,7,Male,African-American,1,1,0
27,0,Male,Other,0,0,0
20,0,Male,Other,1,0,1
39,1,Male,Caucasian,0,0,0
21,0,Male,Hispanic,0,1,1
59,17,Male,African-American,0,1,1
57,14,Male,Caucasian,1,1,0
21,1,Male,African-American,0,0,0
62,0,Male,Other,0,0,0
50,7,Female,African-American,0,0,0
41,1,Female,Caucasian,0,0,0
24,1,Male,Caucasian,0,1,1
50,7,Male,African-American,0,0,0
25,1,Male,African-American,0,1,1
56,1,Male,Caucasian,0,0,0
26,0,Male,Other,0,0,0
24,3,Male,African-American,0,1,1
27,1,Male,Hispanic,1,0,1
27,4,Male,African-American,1,0,1
63,0,Female,Caucasian,0,0,0
57,28,Male,African-American,1,0,1
47,1,Female,Caucasian,1,0,1
68,5,Female,African-American,0,0,0
25,11,Male,African-American,1,1,0
52,0,Female,Caucasian,0,0,0
33,6,Male,African-American,0,1,1
24,14,Male,African-American,1,1,0
43,1,Male,Hispanic,1,0,1
39,3,Male,African-American,1,0,1
25,3,Male,African-American,1,0,1
35,18,Male,African-American,1,1,0
48,0,Female,Caucasian,0,0,0
21,0,Male,African-American,1,0,1
32,9,Male,African-American,0,1,1
21,0,Male,African-American,0,1,1
40,6,Male,Caucasian,0,0,0
24,0,Female,Caucasian,0,0,0
28,1,Female,Hispanic,1,0,1
24,0,Female,Other,0,0,0
31,1,Male,African-American,0,1,1
34,0,Male,Caucasian,1,1,0
37,12,Male,African-American,1,1,0
38,8,Male,Caucasian,0,0,0
21,0,Male,Hispanic,0,0,0
29,3,Male,African-American,1,1,0
21,2,Male,African-American,1,1,0
30,14,Male,African-American,1,1,0
38,9,Male,African-American,1,0,1
27,1,Female,African-American,1,0,1
21,0,Male,African-American,0,0,0
29,6,Male,Other,1,1,0
30,4,Female,Other,1,1,0
20,0,Male,Caucasian,1,1,0
26,1,Male,African-American,0,1,1
51,0,Male,Caucasian,0,0,0
27,3,Female,African-American,1,0,1
48,0,Female,Other,0,0,0
22,1,Male,African-American,1,1,0
25,6,Male,African-American,1,1,0
20,0,Female,African-American,1,0,1
24,1,Male,African-American,1,0,1
49,3,Female,Caucasian,0,0,0
31,4,Male,African-American,1,1,0
32,15,Male,Caucasian,1,1,0
30,0,Male,Caucasian,1,0,1
29,1,Female,Caucasian,0,1,1
33,7,Male,Caucasian,1,1,0
73,0,Male,Caucasian,0,0,0
58,2,Female,Caucasian,0,0,0
29,10,Male,African-American,1,1,0
33,9,Male,Native American,1,0,1
20,0,Male,African-American,0,0,0
25,2,Female,Caucasian,1,1,0
63,2,Male,Caucasian,0,0,0
45,7,Male,African-American,0,0,0
21,0,Female,African-American,1,0,1
21,1,Male,African-American,0,0,0
21,0,Male,Caucasian,1,1,0
43,1,Male,African-American,0,0,0
31,8,Male,African-American,1,1,0
27,1,Male,Caucasian,0,0,0
29,6,Male,African-American,1,1,0
21,1,Male,African-American,0,0,0
28,3,Male,Hispanic,1,1,0
23,0,Female,African-American,0,0,0
23,0,Female,African-American,0,0,0
22,1,Female,Hispanic,0,0,0
29,9,Male,African-American,1,1,0
54,10,Male,African-American,0,1,1
22,0,Male,Caucasian,0,0,0
23,2,Female,African-American,1,1,0
37,2,Male,Caucasian,1,1,0
22,0,Male,African-American,1,1,0
24,0,Male,African-American,0,0,0
27,8,Male,Hispanic,1,0,1
23,0,Female,Other,0,0,0
27,1,Male,Hispanic,1,0,1
42,2,Male,Caucasian,0,0,0
29,6,Male,African-American,0,1,1
45,3,Male,African-American,0,1,1
52,10,Male,Hispanic,0,1,1
34,2,Male,African-American,0,0,0
23,0,Male,African-American,0,0,0
30,5,Female,Caucasian,1,1,0
25,0,Male,African-American,1,1,0
30,1,Female,Caucasian,0,0,0
22,0,Female,African-American,0,0,0
27,5,Male,African-American,1,1,0
25,3,Male,African-American,1,1,0
26,0,Male,Caucasian,0,0,0
22,0,Male,African-American,1,0,1
21,0,Female,African-American,0,0,0
22,0,Male,African-American,0,0,0
58,0,Male,Other,0,0,0
25,0,Male,African-American,0,0,0
23,2,Male,Hispanic,1,0,1
58,1,Male,African-American,0,0,0
60,13,Male,African-American,1,1,0
27,2,Male,African-American,0,1,1
21,1,Male,African-American,0,1,1
27,21,Male,African-American,1,1,0
28,5,Male,African-American,0,1,1
23,0,Female,African-American,0,0,0
31,2,Female,Caucasian,0,1,1
60,18,Male,Caucasian,1,0,1
34,12,Female,Caucasian,1,1,0
29,0,Male,African-American,0,0,0
25,0,Male,African-American,0,0,0
40,0,Male,Other,0,0,0
26,2,Male,African-American,0,1,1
44,3,Male,African-American,0,0,0
20,0,Female,Caucasian,1,1,0
32,1,Male,Hispanic,1,0,1
30,1,Male,African-American,0,1,1
22,4,Female,African-American,1,1,0
20,1,Female,African-American,0,1,1
37,1,Male,African-American,1,0,1
38,0,Female,Hispanic,0,1,1
57,0,Male,Caucasian,1,0,1
21,1,Male,African-American,0,1,1
33,0,Male,African-American,0,0,0
38,0,Male,African-American,1,1,0
37,3,Male,African-American,1,0,1
21,3,Male,Caucasian,1,1,0
36,6,Female,Other,1,1,0
50,11,Male,Caucasian,1,0,1
27,2,Male,Caucasian,1,1,0
25,0,Male,African-American,1,0,1
31,5,Male,African-American,0,0,0
30,0,Female,African-American,1,0,1
24,0,Female,Caucasian,0,1,1
25,5,Male,African-American,1,1,0
27,6,Male,African-American,1,1,0
21,1,Male,African-American,0,1,1
26,0,Male,Caucasian,0,0,0
25,2,Male,African-American,1,0,1
27,2,Male,African-American,0,0,0
21,0,Male,African-American,1,0,1
32,1,Male,Caucasian,0,1,1
21,2,Male,African-American,1,0,1
28,0,Female,African-American,0,1,1
28,7,Male,African-American,0,1,1
30,8,Male,African-American,1,1,0
40,5,Male,Caucasian,1,0,1
34,1,Male,Hispanic,0,0,0
26,0,Male,African-American,0,1,1
35,1,Male,African-American,0,0,0
22,1,Male,African-American,1,0,1
36,6,Male,Caucasian,0,0,0
20,0,Female,African-American,1,0,1
59,0,Male,Hispanic,0,0,0
57,0,Female,Caucasian,0,1,1
50,0,Male,Caucasian,0,0,0
30,1,Male,African-American,0,0,0
27,9,Male,African-American,1,1,0
37,3,Female,African-American,0,0,0
20,1,Female,African-American,1,1,0
26,2,Male,Hispanic,0,1,1
38,10,Male,Caucasian,1,1,0
61,0,Male,Caucasian,0,0,0
30,1,Male,African-American,1,0,1
51,10,Female,African-American,0,1,1
24,8,Male,African-American,1,1,0
44,0,Male,Caucasian,0,0,0
28,2,Male,African-American,0,0,0
30,0,Male,Hispanic,0,0,0
40,5,Male,Caucasian,0,0,0
25,1,Male,Caucasian,1,1,0
28,0,Male,African-American,1,0,1
44,8,Male,Caucasian,1,0,1
21,0,Female,African-American,1,0,1
39,2,Male,Caucasian,0,0,0
20,1,Male,African-American,1,1,0
26,10,Male,African-American,1,1,0
35,0,Male,Asian,0,0,0
49,3,Male,Caucasian,0,0,0
39,3,Male,Caucasian,1,0,1
61,1,Male,Caucasian,0,1,1
19,2,Male,African-American,1,1,0
60,12,Male,African-American,0,1,1
28,6,Male,African-American,1,1,0
30,0,Female,African-American,0,0,0
40,1,Male,Caucasian,0,1,1
43,1,Male,Caucasian,0,0,0
25,1,Male,African-American,0,0,0
67,3,Male,African-American,0,0,0
28,6,Male,Caucasian,0,0,0
20,0,Male,Caucasian,0,1,1
29,6,Male,African-American,1,1,0
20,0,Male,African-American,0,0,0
29,4,Male,African-American,0,1,1
20,1,Male,African-American,1,1,0
29,11,Male,African-American,1,1,0
40,7,Female,Hispanic,1,0,1
22,0,Male,African-American,0,1,1
37,8,Male,African-American,0,0,0
30,0,Male,Caucasian,1,0,1
43,13,Male,Caucasian,1,1,0
32,1,Female,Hispanic,0,0,0
53,0,Male,Caucasian,0,0,0
52,0,Male,African-American,1,1,0
33,1,Male,Caucasian,0,1,1
45,0,Male,African-American,0,0,0
28,1,Male,African-American,0,1,1
26,13,Male,African-American,1,1,0
39,1,Male,Caucasian,0,1,1
28,2,Male,Caucasian,0,1,1
30,6,Male,African-American,1,1,0
37,0,Male,African-American,0,1,1
48,12,Male,Other,0,1,1
41,17,Male,Caucasian,1,1,0
43,2,Male,Caucasian,0,0,0
27,6,Male,African-American,1,1,0
53,5,Male,African-American,0,1,1
29,7,Male,Hispanic,1,0,1
29,0,Female,African-American,1,0,1
24,2,Male,African-American,1,1,0
22,0,Male,Hispanic,1,0,1
33,0,Male,Other,0,0,0
51,6,Male,Caucasian,1,0,1
27,5,Male,African-American,1,1,0
24,0,Female,African-American,1,1,0
24,0,Male,Caucasian,0,0,0
41,3,Male,African-American,0,0,0
48,0,Male,Asian,0,0,0
24,0,Male,African-American,0,0,0
49,0,Female,Caucasian,0,0,0
25,0,Male,African-American,0,1,1
56,7,Male,Caucasian,1,0,1
37,5,Male,African-American,0,0,0
24,1,Female,African-American,0,0,0
22,5,Male,Caucasian,1,1,0
43,1,Male,African-American,1,0,1
23,3,Male,Caucasian,0,1,1
33,3,Male,Hispanic,0,0,0
54,21,Male,African-American,0,1,1
25,0,Male,African-American,1,0,1
50,30,Female,Caucasian,1,1,0
35,5,Male,Hispanic,1,1,0
33,3,Male,African-American,0,1,1
34,0,Male,Caucasian,0,0,0
49,1,Male,African-American,0,1,1
35,0,Male,Caucasian,1,0,1
26,3,Female,Caucasian,0,0,0
45,8,Male,African-American,1,0,1
41,8,Male,African-American,1,0,1
51,1,Male,African-American,1,0,1
35,1,Male,African-American,1,0,1
43,4,Male,African-American,1,1,0
30,1,Male,African-American,0,0,0
34,0,Female,Caucasian,1,1,0
29,0,Male,Caucasian,1,1,0
35,8,Male,African-American,1,1,0
30,0,Male,Caucasian,1,0,1
26,11,Male,African-American,1,1,0
49,2,Female,Caucasian,0,0,0
21,0,Male,African-American,1,1,0
39,16,Male,Caucasian,1,1,0
31,12,Male,African-American,1,1,0
41,2,Male,African-American,0,0,0
21,0,Male,African-American,0,1,1
28,3,Male,Caucasian,1,0,1
20,0,Female,Caucasian,1,1,0
36,2,Male,Hispanic,1,0,1
24,1,Male,African-American,1,1,0
29,3,Male,African-American,1,1,0
51,1,Male,Caucasian,0,0,0
25,3,Male,Caucasian,1,1,0
49,2,Male,Other,0,0,0
34,3,Male,Caucasian,1,0,1
21,1,Male,African-American,1,1,0
36,2,Female,Caucasian,0,0,0
21,0,Male,African-American,0,1,1
32,1,Male,African-American,0,0,0
51,1,Male,African-American,0,0,0
37,2,Male,Caucasian,0,0,0
23,1,Male,African-American,0,0,0
43,3,Female,Caucasian,1,1,0
23,0,Male,African-American,0,1,1
52,1,Male,Caucasian,0,1,1
37,17,Male,African-American,0,1,1
37,8,Male,African-American,0,1,1
51,0,Male,Caucasian,0,0,0
22,0,Male,Other,1,1,0
57,12,Male,Caucasian,0,1,1
23,1,Male,African-American,1,0,1
28,3,Female,African-American,0,0,0
27,1,Male,Caucasian,0,0,0
32,1,Male,Caucasian,0,0,0
37,8,Male,Caucasian,1,1,0
57,0,Male,Caucasian,0,0,0
41,0,Female,Caucasian,0,1,1
33,2,Male,African-American,1,1,0
30,9,Male,Caucasian,1,1,0
25,0,Male,Caucasian,0,0,0
50,5,Female,African-American,0,0,0
24,0,Male,Caucasian,0,0,0
37,1,Male,African-American,0,0,0
53,4,Male,Other,1,0,1
24,1,Male,African-American,1,0,1
25,7,Male,Caucasian,1,1,0
38,5,Male,Caucasian,1,0,1
36,0,Female,Caucasian,0,0,0
20,0,Male,African-American,1,0,1
32,10,Male,Caucasian,1,1,0
30,0,Male,Caucasian,0,0,0
21,1,Male,African-American,1,1,0
38,3,Male,Caucasian,0,0,0
59,0,Male,Caucasian,0,0,0
28,0,Male,Hispanic,0,0,0
43,0,Male,African-American,0,0,0
22,2,Female,African-American,0,0,0
59,1,Male,African-American,0,0,0
22,3,Male,African-American,1,1,0
42,1,Male,Other,0,0,0
41,2,Male,Hispanic,0,0,0
25,1,Female,Caucasian,1,0,1
24,1,Male,Hispanic,0,0,0
30,5,Male,Other,1,1,0
24,3,Female,African-American,1,1,0
37,0,Male,African-American,0,1,1
59,1,Male,African-American,0,0,0
23,0,Male,Other,0,0,0
41,0,Female,African-American,0,0,0
28,3,Female,Caucasian,1,1,0
35,0,Female,African-American,1,0,1
54,0,Male,Caucasian,0,0,0
31,1,Male,Caucasian,1,0,1
22,5,Male,Caucasian,1,1,0
27,0,Male,African-American,0,1,1
25,6,Male,African-American,0,1,1
39,4,Male,African-American,0,0,0
42,0,Female,African-American,1,0,1
27,3,Male,Caucasian,0,0,0
21,5,Male,Caucasian,1,1,0
23,0,Male,Caucasian,0,0,0
30,3,Male,Caucasian,1,1,0
30,9,Male,African-American,1,0,1
32,12,Male,African-American,1,1,0
36,2,Male,African-American,1,0,1
57,2,Male,African-American,0,0,0
39,1,Male,Caucasian,0,1,1
25,14,Male,African-American,1,1,0
51,3,Male,African-American,0,0,0
29,0,Male,African-American,0,0,0
29,15,Male,African-American,1,1,0
42,1,Male,Hispanic,1,0,1
48,8,Female,Caucasian,1,1,0
25,5,Male,Caucasian,1,0,1
58,10,Male,African-American,1,1,0
42,0,Female,African-American,1,0,1
34,1,Male,Caucasian,0,0,0
46,5,Male,African-American,1,0,1
41,6,Female,African-American,0,1,1
22,0,Male,African-American,1,1,0
26,0,Male,African-American,0,0,0
39,1,Male,African-American,0,0,0
38,5,Female,Caucasian,1,1,0
61,1,Male,Caucasian,1,0,1
27,9,Male,African-American,1,1,0
80,0,Male,Caucasian,0,0,0
26,0,Male,African-American,1,1,0
30,7,Male,African-American,1,1,0
20,1,Male,African-American,1,1,0
37,3,Male,Hispanic,1,1,0
47,20,Male,African-American,0,1,1
23,2,Female,Hispanic,0,1,1
38,22,Male,African-American,1,1,0
25,3,Male,Caucasian,0,1,1
37,16,Male,African-American,1,1,0
32,5,Male,African-American,0,0,0
23,0,Male,African-American,1,0,1
23,0,Male,African-American,1,0,1
39,0,Female,Caucasian,0,1,1
25,2,Male,Other,0,1,1
25,0,Female,Caucasian,1,0,1
41,7,Male,African-American,0,1,1
26,3,Male,Caucasian,0,1,1
44,2,Male,Caucasian,1,0,1
22,0,Female,African-American,0,0,0
39,10,Male,Caucasian,1,1,0
21,0,Female,Caucasian,1,0,1
25,0,Male,Caucasian,0,0,0
24,0,Female,Caucasian,0,1,1
29,8,Male,African-American,0,1,1
31,4,Male,African-American,1,1,0
37,4,Male,African-American,1,0,1
40,1,Male,Other,0,0,0
42,0,Male,African-American,1,0,1
26,10,Male,Caucasian,1,1,0
32,0,Male,Hispanic,0,0,0
22,0,Male,African-American,1,1,0
25,0,Female,Caucasian,0,0,0
27,2,Female,African-American,1,1,0
35,4,Male,African-American,0,0,0
21,0,Male,African-American,0,1,1
37,4,Male,Caucasian,1,0,1
21,1,Male,Caucasian,0,0,0
30,13,Male,Caucasian,1,1,0
26,2,Male,Caucasian,0,1,1
42,2,Female,African-American,0,0,0
49,4,Male,African-American,0,0,0
22,0,Male,Hispanic,0,0,0
26,1,Female,Caucasian,0,0,0
30,2,Male,African-American,0,0,0
50,5,Male,Asian,1,0,1
39,1,Male,African-American,0,0,0
33,0,Male,African-American,1,0,1
27,1,Male,Hispanic,0,0,0
29,0,Male,African-American,0,1,1
32,2,Male,Caucasian,1,0,1
27,4,Male,African-American,1,0,1
29,1,Male,African-American,1,0,1
33,3,Female,African-American,1,1,0
46,8,Male,African-American,1,0,1
38,0,Male,Caucasian,0,0,0
